year,country_name,country_code,GPCP,RainfallGrowth,LaggedRainfallGrowth,war_prio,InternalConflict,pop,lpopl1,Mountains,lmtnest,Oil,EthnicFrac,ReligiousFrac,Democracy,GDPGrowth,LaggedGDPGrowth,InitialGDP,polity2l_6,LaggedInternalConflict
1983,Chad,TCD,342.3996276855469,-0.10410871356725693,-0.09009704738855362,1,1,4788,8.451053619384766,8.5,2.2512917518615723,0,0.8262728452682495,0.625,0,-0.18918916583061218,-0.2110874354839325,0.5740000009536743,0,1
1984,Chad,TCD,267.52642822265625,-0.21867196261882782,-0.10410871356725693,1,1,4900,8.473868370056152,8.5,2.2512917518615723,0,0.8262728452682495,0.625,0,0.03333330154418945,-0.18918916583061218,0.5740000009536743,0,1
1985,Chad,TCD,355.98175048828125,0.3306414484977722,-0.21867196261882782,1,1,5018,8.496990203857422,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-4,0.3193548619747162,0.03333330154418945,0.5740000009536743,0,1
1986,Chad,TCD,321.0088806152344,-0.09824343770742416,0.3306414484977722,1,1,5141,8.52078628540039,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-7,-0.053789764642715454,0.3193548619747162,0.5740000009536743,0,1
1987,Chad,TCD,292.0989074707031,-0.09005972743034363,-0.09824343770742416,1,1,5268,8.545002937316895,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-7,-0.04909559339284897,-0.053789764642715454,0.5740000009536743,0,1
1988,Chad,TCD,430.45245361328125,0.47365307807922363,-0.09005972743034363,1,1,5401,8.569406509399414,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-7,0.08695653825998306,-0.04909559339284897,0.5740000009536743,0,1
1989,Chad,TCD,352.3793640136719,-0.1813744753599167,0.47365307807922363,0,1,5538,8.594339370727539,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-7,0.0299999862909317,0.08695653825998306,0.5740000009536743,0,1
1990,Chad,TCD,245.5983428955078,-0.30302858352661133,-0.1813744753599167,1,1,5680,8.619388580322266,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-7,-0.03155342489480972,0.0299999862909317,0.5740000009536743,0,1
1991,Chad,TCD,341.7183837890625,0.39137089252471924,-0.30302858352661133,0,1,5826,8.644706726074219,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-7,0.07017543166875839,-0.03155342489480972,0.5740000009536743,0,1
1992,Chad,TCD,375.2378234863281,0.09809082746505737,0.39137089252471924,0,1,5977,8.670085906982422,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-5,-0.04449647292494774,0.07017543166875839,0.5740000009536743,0,1
1993,Chad,TCD,296.10400390625,-0.2108897715806961,0.09809082746505737,0,1,6248.25,8.695673942565918,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-4,-0.18277019262313843,-0.04449647292494774,0.5740000009536743,0,1
1994,Chad,TCD,483.3395690917969,0.6323304176330566,-0.2108897715806961,0,1,6463.8701171875,8.740056991577148,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-4,0.0666145458817482,-0.18277019262313843,0.5740000009536743,0,1
1995,Chad,TCD,389.25140380859375,-0.1946626603603363,0.6323304176330566,0,0,6707,8.7739839553833,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-4,-0.026111872866749763,0.0666145458817482,0.5740000009536743,0,1
1996,Chad,TCD,378.5496520996094,-0.02749316208064556,-0.1946626603603363,0,0,6937.35009765625,8.810907363891602,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-4,-0.004510659258812666,-0.026111872866749763,0.5740000009536743,0,0
1997,Chad,TCD,332.7554931640625,-0.1209726631641388,-0.02749316208064556,0,1,7153.009765625,8.844675064086914,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-2,0.017995057627558708,-0.004510659258812666,0.5740000009536743,0,0
1998,Chad,TCD,395.3365173339844,0.18806909024715424,-0.1209726631641388,1,1,7352.14013671875,8.875288963317871,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-2,0.03866570442914963,0.017995057627558708,0.5740000009536743,0,1
1999,Chad,TCD,436.5873107910156,0.10434349626302719,0.18806909024715424,1,1,NA,8.90274715423584,8.5,2.2512917518615723,0,0.8262728452682495,0.625,-2,-0.03513382747769356,0.03866570442914963,0.5740000009536743,0,1
1981,Congo,COG,1628.074462890625,-0.024177268147468567,0.2946709990501404,0,0,1688,7.396335124969482,0,0,1,0.6572123765945435,0.5191999673843384,-8,0.05851886048913002,0.11942026764154434,1.725000023841858,0,NA
1982,Congo,COG,1825.0770263671875,0.1210034117102623,-0.024177268147468567,0,0,1748,7.431299686431885,0,0,1,0.6572123765945435,0.5191999673843384,-8,0.23727992177009583,0.05851886048913002,1.725000023841858,0,0
1983,Congo,COG,1427.4046630859375,-0.21789346635341644,0.1210034117102623,0,0,1811,7.4662275314331055,0,0,1,0.6572123765945435,0.5191999673843384,-8,0.008303641341626644,0.23727992177009583,1.725000023841858,0,0
1984,Congo,COG,1810.1143798828125,0.2681157886981964,-0.21789346635341644,0,0,1874,7.50163459777832,0,0,1,0.6572123765945435,0.5191999673843384,-8,0.06784317642450333,0.008303641341626644,1.725000023841858,0,0
1985,Congo,COG,1903.2022705078125,0.05142652243375778,0.2681157886981964,0,0,1938,7.535830497741699,0,0,1,0.6572123765945435,0.5191999673843384,-8,-0.009548300877213478,0.06784317642450333,1.725000023841858,0,0
1986,Congo,COG,1584.6552734375,-0.16737422347068787,0.05142652243375778,0,0,2003,7.569411754608154,0,0,1,0.6572123765945435,0.5191999673843384,-8,-0.06340378522872925,-0.009548300877213478,1.725000023841858,0,0
1987,Congo,COG,1638.410400390625,0.033922284841537476,-0.16737422347068787,0,0,2069,7.602401256561279,0,0,1,0.6572123765945435,0.5191999673843384,-8,-0.05621534213423729,-0.06340378522872925,1.725000023841858,0,0
1988,Congo,COG,1872.934814453125,0.14314143359661102,0.033922284841537476,0,0,2136,7.634820461273193,0,0,1,0.6572123765945435,0.5191999673843384,-8,-0.018456438556313515,-0.05621534213423729,1.725000023841858,0,0
1989,Congo,COG,1724.0291748046875,-0.07950390875339508,0.14314143359661102,0,0,2205,7.666690349578857,0,0,1,0.6572123765945435,0.5191999673843384,-8,-0.009829061105847359,-0.018456438556313515,1.725000023841858,0,0
1990,Congo,COG,1668.842041015625,-0.032010555267333984,-0.07950390875339508,0,0,2276,7.698482990264893,0,0,1,0.6572123765945435,0.5191999673843384,-8,-0.045748792588710785,-0.009829061105847359,1.725000023841858,0,0
1991,Congo,COG,1380.189208984375,-0.17296594381332397,-0.032010555267333984,0,0,2350,7.730175018310547,0,0,1,0.6572123765945435,0.5191999673843384,-8,0.08774310350418091,-0.045748792588710785,1.725000023841858,0,0
1992,Congo,COG,1531.2862548828125,0.10947560518980026,-0.17296594381332397,0,0,2428,7.762170791625977,0,0,1,0.6572123765945435,0.5191999673843384,-1,-0.06860705465078354,0.08774310350418091,1.725000023841858,0,0
1993,Congo,COG,1538.99658203125,0.005035196430981159,0.10947560518980026,0,0,2419.610107421875,7.794823169708252,0,0,1,0.6572123765945435,0.5191999673843384,5,-0.03790759667754173,-0.06860705465078354,1.725000023841858,0,0
1994,Congo,COG,1570.73291015625,0.020621441304683685,0.005035196430981159,0,0,2489.449951171875,7.7913618087768555,0,0,1,0.6572123765945435,0.5191999673843384,5,-0.08152510225772858,-0.03790759667754173,1.725000023841858,0,0
1995,Congo,COG,1637.1817626953125,0.04230436310172081,0.020621441304683685,0,0,2561,7.819817066192627,0,0,1,0.6572123765945435,0.5191999673843384,5,0.011064417660236359,-0.08152510225772858,1.725000023841858,0,0
1996,Congo,COG,1536.8074951171875,-0.06130917742848396,0.04230436310172081,0,0,2633.719970703125,7.848153114318848,0,0,1,0.6572123765945435,0.5191999673843384,5,-0.06947202980518341,0.011064417660236359,1.725000023841858,0,0
1997,Congo,COG,1356.924072265625,-0.11705006659030914,-0.06130917742848396,1,1,2707.60009765625,7.876152515411377,0,0,1,0.6572123765945435,0.5191999673843384,5,-0.03312942758202553,-0.06947202980518341,1.725000023841858,0,0
1998,Congo,COG,1556.300537109375,0.1469326615333557,-0.11705006659030914,1,1,2782.6201171875,7.903818130493164,0,0,1,0.6572123765945435,0.5191999673843384,-6,0.009217792190611362,-0.03312942758202553,1.725000023841858,0,1
1999,Congo,COG,1688.658447265625,0.08504649996757507,0.1469326615333557,1,1,NA,7.931148052215576,0,0,1,0.6572123765945435,0.5191999673843384,-6,-0.056046996265649796,0.009217792190611362,1.725000023841858,0,1
1981,Zaire,ZAR,1447.38134765625,-0.054885510355234146,0.03980693221092224,1,1,27836,10.203925132751465,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-9,0.03571426495909691,-0.02857142500579357,0.49000000953674316,0,NA
1982,Zaire,ZAR,1770.85888671875,0.2234915792942047,-0.054885510355234146,1,1,28723,10.234085083007812,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-9,-0.022312387824058533,0.03571426495909691,0.49000000953674316,0,1
1983,Zaire,ZAR,1415.560791015625,-0.20063602924346924,0.2234915792942047,1,1,29662,10.265453338623047,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-9,-0.04356846213340759,-0.022312387824058533,0.49000000953674316,0,1
1984,Zaire,ZAR,1458.589111328125,0.030396660789847374,-0.20063602924346924,1,1,30645,10.297621726989746,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-9,-0.0065075731836259365,-0.04356846213340759,0.49000000953674316,0,1
1985,Zaire,ZAR,1689.6810302734375,0.15843524038791656,0.030396660789847374,1,1,31667,10.330224990844727,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-9,-0.034934502094984055,-0.0065075731836259365,0.49000000953674316,0,1
1986,Zaire,ZAR,1547.10498046875,-0.08438045531511307,0.15843524038791656,1,1,32731,10.363030433654785,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-9,0.02714930847287178,-0.034934502094984055,0.49000000953674316,0,1
1987,Zaire,ZAR,1642.3228759765625,0.061545852571725845,-0.08438045531511307,1,1,33843,10.396078109741211,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-9,0.019823795184493065,0.02714930847287178,0.49000000953674316,0,1
1988,Zaire,ZAR,1889.3382568359375,0.1504061073064804,0.061545852571725845,1,1,34995,10.429487228393555,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-9,-0.00647946260869503,0.019823795184493065,0.49000000953674316,0,1
1989,Zaire,ZAR,1939.007080078125,0.02628900483250618,0.1504061073064804,1,1,36180,10.462960243225098,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-9,-0.07826089859008789,-0.00647946260869503,0.49000000953674316,0,1
1990,Zaire,ZAR,1766.5594482421875,-0.08893605321645737,0.02628900483250618,0,0,35562,10.496261596679688,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-9,-0.09584019333124161,-0.07826089859008789,0.49000000953674316,0,1
1991,Zaire,ZAR,1583.863525390625,-0.10341906547546387,-0.08893605321645737,0,0,36672,10.479032516479492,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-8,-0.11269138008356094,-0.09584019333124161,0.49000000953674316,0,0
1992,Zaire,ZAR,1333.2275390625,-0.15824341773986816,-0.10341906547546387,0,0,39880,10.50976848602295,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,-8,-0.1338358223438263,-0.11269138008356094,0.49000000953674316,0,0
1993,Zaire,ZAR,1405.2955322265625,0.05405528470873833,-0.15824341773986816,0,0,41161.76171875,10.593629837036133,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,0,-0.16053679585456848,-0.1338358223438263,0.49000000953674316,0,0
1994,Zaire,ZAR,1383.0262451171875,-0.015846693888306618,0.05405528470873833,0,0,42489.3203125,10.625265121459961,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,0,-0.06977158039808273,-0.16053679585456848,0.49000000953674316,0,0
1995,Zaire,ZAR,1421.3018798828125,0.02767527662217617,-0.015846693888306618,0,0,43848,10.657008171081543,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,0,-0.02519410476088524,-0.06977158039808273,0.49000000953674316,0,0
1996,Zaire,ZAR,1390.0660400390625,-0.02197692170739174,0.02767527662217617,0,1,45254.03125,10.688484191894531,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,0,-0.038912318646907806,-0.02519410476088524,0.49000000953674316,0,0
1997,Zaire,ZAR,1224.817138671875,-0.11887845396995544,-0.02197692170739174,1,1,46709.1796875,10.720046997070312,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,0,-0.08517704904079437,-0.038912318646907806,0.49000000953674316,0,1
1998,Zaire,ZAR,1231.9139404296875,0.005794172640889883,-0.11887845396995544,1,1,48215.2734375,10.75169563293457,4.199999809265137,1.6486586332321167,0,0.9016318321228027,0.6800000071525574,0,-0.0037673464976251125,-0.08517704904079437,0.49000000953674316,0,1
1981,Uganda,UGA,1150.5947265625,0.12278416007757187,-0.07633646577596664,1,1,13079,9.457747459411621,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,3,0.6704120635986328,-0.06643364578485489,0.5720000267028809,0,NA
1982,Uganda,UGA,1437.8302001953125,0.24964086711406708,0.12278416007757187,1,1,13340,9.478763580322266,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,3,0.09641251713037491,0.6704120635986328,0.5720000267028809,0,1
1983,Uganda,UGA,1083.99951171875,-0.24608656764030457,0.24964086711406708,1,1,13596,9.498522758483887,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,3,0.11963194608688354,0.09641251713037491,0.5720000267028809,0,1
1984,Uganda,UGA,928.4071044921875,-0.14353549480438232,-0.24608656764030457,1,1,13857,9.51753044128418,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,3,-0.4739726483821869,0.11963194608688354,0.5720000267028809,0,1
1985,Uganda,UGA,1282.251953125,0.3811311423778534,-0.14353549480438232,1,1,14134,9.536545753479004,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,3,-0.06249992176890373,-0.4739726483821869,0.5720000267028809,0,1
1986,Uganda,UGA,1124.03125,-0.12339283525943756,0.3811311423778534,1,1,14460,9.5563383102417,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,0,-0.06481485813856125,-0.06249992176890373,0.5720000267028809,0,1
1987,Uganda,UGA,1138.14990234375,0.012560728937387466,-0.12339283525943756,1,1,14839,9.579141616821289,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-7,0.007920808158814907,-0.06481485813856125,0.5720000267028809,0,1
1988,Uganda,UGA,1478.9947509765625,0.29947271943092346,0.012560728937387466,1,1,15274,9.605013847351074,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-7,0.035363469272851944,0.007920808158814907,0.5720000267028809,0,1
1989,Uganda,UGA,1237.8084716796875,-0.16307446360588074,0.29947271943092346,1,1,15769,9.633907318115234,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-7,0.03984813764691353,0.035363469272851944,0.5720000267028809,0,1
1990,Uganda,UGA,1279.784423828125,0.033911507576704025,-0.16307446360588074,0,1,16330,9.665801048278809,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-7,0.01094898208975792,0.03984813764691353,0.5720000267028809,0,1
1991,Uganda,UGA,1263.3702392578125,-0.012825741432607174,0.033911507576704025,1,1,16899,9.700758934020996,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-7,0.016245493665337563,0.01094898208975792,0.5720000267028809,0,1
1992,Uganda,UGA,1127.643310546875,-0.10743242502212524,-0.012825741432607174,0,0,17459,9.735010147094727,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-7,-0.028419239446520805,0.016245493665337563,0.5720000267028809,0,1
1993,Uganda,UGA,1002.2611083984375,-0.1111895963549614,-0.10743242502212524,0,0,18030.19921875,9.767610549926758,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-7,0.04909701272845268,-0.028419239446520805,0.5720000267028809,0,0
1994,Uganda,UGA,1090.96435546875,0.08850312978029251,-0.1111895963549614,0,1,18599.390625,9.799803733825684,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-4,0.031215181574225426,0.04909701272845268,0.5720000267028809,0,0
1995,Uganda,UGA,1055.7896728515625,-0.0322418250143528,0.08850312978029251,0,1,19168,9.830883979797363,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-4,0.08199897408485413,0.031215181574225426,0.5720000267028809,0,1
1996,Uganda,UGA,1174.054931640625,0.11201592534780502,-0.0322418250143528,0,1,19740.830078125,9.860997200012207,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-4,0.05831027030944824,0.08199897408485413,0.5720000267028809,0,1
1997,Uganda,UGA,1161.7984619140625,-0.01043943502008915,0.11201592534780502,0,1,20317.240234375,9.8904447555542,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-4,0.018311286345124245,0.05831027030944824,0.5720000267028809,0,1
1998,Uganda,UGA,918.68914794921875,-0.20925256609916687,-0.01043943502008915,1,1,20896.5390625,9.919224739074707,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-4,0.027317585423588753,0.018311286345124245,0.5720000267028809,0,1
1999,Uganda,UGA,1112.520263671875,0.21098661422729492,-0.20925256609916687,1,1,NA,9.947339057922363,9.399998664855957,2.3418056964874268,0,0.8994653224945068,0.7242000102996826,-4,0.04467523843050003,0.027317585423588753,0.5720000267028809,0,1
1981,Kenya,KEN,849.765869140625,0.29520344734191895,-0.3185182511806488,0,0,17304,9.719083786010742,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-6,-0.045005496591329575,-0.021482257172465324,0.9309999942779541,0,NA
1982,Kenya,KEN,1123.4632568359375,0.3220856487751007,0.29520344734191895,0,1,18011,9.758692741394043,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-6,-0.011494241654872894,-0.045005496591329575,0.9309999942779541,0,0
1983,Kenya,KEN,697.256103515625,-0.37936902046203613,0.3220856487751007,0,0,18744,9.798737525939941,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-7,-0.027906963601708412,-0.011494241654872894,0.9309999942779541,0,1
1984,Kenya,KEN,703.510498046875,0.008970010094344616,-0.37936902046203613,0,0,19490,9.838628768920898,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-7,-0.003588541643694043,-0.027906963601708412,0.9309999942779541,0,0
1985,Kenya,KEN,818.57757568359375,0.16356128454208374,0.008970010094344616,0,0,20241,9.877656936645508,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-7,-0.04681869596242905,-0.003588541643694043,0.9309999942779541,0,0
1986,Kenya,KEN,737.0853271484375,-0.09955348074436188,0.16356128454208374,0,0,21000,9.915465354919434,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-7,0.07934504002332687,-0.04681869596242905,0.9309999942779541,0,0
1987,Kenya,KEN,623.1748046875,-0.15454183518886566,-0.09955348074436188,0,0,21769,9.952278137207031,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-7,0.028004655614495277,0.07934504002332687,0.9309999942779541,0,0
1988,Kenya,KEN,764.2608642578125,0.22639885544776917,-0.15454183518886566,0,0,22550,9.988242149353027,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-7,0.02383658103644848,0.028004655614495277,0.9309999942779541,0,0
1989,Kenya,KEN,786.03192138671875,0.028486421331763268,0.22639885544776917,0,0,23346,10.023489952087402,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-7,0.013303729705512524,0.02383658103644848,0.9309999942779541,0,0
1990,Kenya,KEN,753.1729736328125,-0.04180357977747917,0.028486421331763268,0,0,24160,10.058180809020996,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-7,-0.0032822336070239544,0.013303729705512524,0.9309999942779541,0,0
1991,Kenya,KEN,580.36322021484375,-0.2294423133134842,-0.04180357977747917,0,0,25006,10.092453956604004,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-7,-0.009879257529973984,-0.0032822336070239544,0.9309999942779541,0,0
1992,Kenya,KEN,619.091064453125,0.06673035770654678,-0.2294423133134842,0,0,25669,10.126871109008789,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-5,0.013303729705512524,-0.009879257529973984,0.9309999942779541,0,0
1993,Kenya,KEN,549.2945556640625,-0.11274029314517975,0.06673035770654678,0,0,25783.619140625,10.15303897857666,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-5,-0.022938920184969902,0.013303729705512524,0.9309999942779541,0,0
1994,Kenya,KEN,679.89129638671875,0.23775357007980347,-0.11274029314517975,0,0,26506.7890625,10.15749454498291,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-5,0.001134824356995523,-0.022938920184969902,0.9309999942779541,0,0
1995,Kenya,KEN,620.28546142578125,-0.08766965568065643,0.23775357007980347,0,0,27216,10.185155868530273,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-5,0.020287448540329933,0.001134824356995523,0.9309999942779541,0,0
1996,Kenya,KEN,536.42333984375,-0.13519923388957977,-0.08766965568065643,0,0,27918.099609375,10.211560249328613,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-5,0.018231244757771492,0.020287448540329933,0.9309999942779541,0,0
1997,Kenya,KEN,1013.9266357421875,0.8901612758636475,-0.13519923388957977,0,0,28611.580078125,10.237030029296875,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-5,-0.002014945028349757,0.018231244757771492,0.9309999942779541,0,0
1998,Kenya,KEN,740.86871337890625,-0.26930737495422363,0.8901612758636475,0,0,29294.91015625,10.261567115783691,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-2,-0.006018525920808315,-0.002014945028349757,0.9309999942779541,0,0
1999,Kenya,KEN,539.3045654296875,-0.27206459641456604,-0.26930737495422363,0,0,NA,10.285168647766113,26.299999237060547,3.306886672973633,0,0.833253800868988,0.7045999765396118,-2,-0.007978285662829876,-0.006018525920808315,0.9309999942779541,0,0
1981,"Tanzania, United Republic of",TZA,952.6943359375,-0.13849224150180817,-0.15025106072425842,0,0,18692,9.803556442260742,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,-0.039583321660757065,-0.1028038039803505,0.5350000262260437,0,NA
1982,"Tanzania, United Republic of",TZA,1302.7303466796875,0.3674169182777405,-0.13849224150180817,0,0,19298,9.835850715637207,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,0.010845976881682873,-0.039583321660757065,0.5350000262260437,0,0
1983,"Tanzania, United Republic of",TZA,1053.9486083984375,-0.19096948206424713,0.3674169182777405,0,0,19912,9.867756843566895,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,-0.09442060440778732,0.010845976881682873,0.5350000262260437,0,0
1984,"Tanzania, United Republic of",TZA,1169.606689453125,0.10973787307739258,-0.19096948206424713,0,0,20533,9.899077415466309,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,0.09715642035007477,-0.09442060440778732,0.5350000262260437,0,0
1985,"Tanzania, United Republic of",TZA,1190.10986328125,0.01752997376024723,0.10973787307739258,0,0,21161,9.929788589477539,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,0.021598251536488533,0.09715642035007477,0.5350000262260437,0,0
1986,"Tanzania, United Republic of",TZA,1091.1463623046875,-0.08315493166446686,0.01752997376024723,0,0,21751,9.9599151611328125,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,0.14164911210536957,0.021598251536488533,0.5350000262260437,0,0
1987,"Tanzania, United Republic of",TZA,970.8780517578125,-0.1102219745516777,-0.08315493166446686,0,0,22370,9.987415313720703,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,-0.003703766269609332,0.14164911210536957,0.5350000262260437,0,0
1988,"Tanzania, United Republic of",TZA,1060.7698974609375,0.09258819371461868,-0.1102219745516777,0,0,23020,10.01547622680664,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,-0.007434959523379803,-0.003703766269609332,0.5350000262260437,0,0
1989,"Tanzania, United Republic of",TZA,1252.244384765625,0.1805052012205124,0.09258819371461868,0,0,24802,10.044118881225586,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,0.005757540930062532,-0.007434959523379803,0.5350000262260437,0,0
1990,"Tanzania, United Republic of",TZA,1016.0899658203125,-0.18858492374420166,0.1805052012205124,0,0,25635,10.118680000305176,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,0.03788702189922333,0.005757540930062532,0.5350000262260437,0,0
1991,"Tanzania, United Republic of",TZA,972.7371826171875,-0.04266628250479698,-0.18858492374420166,0,0,26900,10.151714324951172,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,-0.01004033349454403,0.03788702189922333,0.5350000262260437,0,0
1992,"Tanzania, United Republic of",TZA,921.487548828125,-0.05268600210547447,-0.04266628250479698,0,0,27830,10.199881553649902,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-7,-0.02408308908343315,-0.01004033349454403,0.5350000262260437,0,0
1993,"Tanzania, United Republic of",TZA,785.03961181640625,-0.14807355403900146,-0.05268600210547447,0,0,27943.580078125,10.233869552612305,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-6,-0.018859442323446274,-0.02408308908343315,0.5350000262260437,0,0
1994,"Tanzania, United Republic of",TZA,826.2015380859375,0.05243292823433876,-0.14807355403900146,0,0,28793,10.237942695617676,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-6,-0.014560014940798283,-0.018859442323446274,0.5350000262260437,0,0
1995,"Tanzania, United Republic of",TZA,913.64984130859375,0.10584378987550735,0.05243292823433876,0,0,29646,10.267887115478516,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-6,0.00650813989341259,-0.014560014940798283,0.5350000262260437,0,0
1996,"Tanzania, United Republic of",TZA,810.507568359375,-0.11289037764072418,0.10584378987550735,0,0,30487.8203125,10.297082901000977,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-1,0.017325691878795624,0.00650813989341259,0.5350000262260437,0,0
1997,"Tanzania, United Republic of",TZA,988.7825927734375,0.21995478868484497,-0.11289037764072418,0,0,31316.099609375,10.325082778930664,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-1,0.007902992889285088,0.017325691878795624,0.5350000262260437,0,0
1998,"Tanzania, United Republic of",TZA,794.95147705078125,-0.19603006541728973,0.21995478868484497,0,0,32128.48046875,10.351887702941895,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-1,0.0144574623554945,0.007902992889285088,0.5350000262260437,0,0
1999,"Tanzania, United Republic of",TZA,892.56597900390625,0.1227930337190628,-0.19603006541728973,0,0,NA,10.377498626708984,21.700000762939453,3.1223649978637695,0,0.925034761428833,0.6349999904632568,-1,0.021546639502048492,0.0144574623554945,0.5350000262260437,0,0
